Clade	MutNum	ESC
B.1	0	8.39030817116613
B.1	0.00591715976331361	51.8435430734196
B.1	0.0118343195266272	19.1955467441504
B.1	0.029585798816568	32.7032759820251
B.1	0.0532544378698225	11.0391816862285
B.1	0.0650887573964497	9.1881661036106
B.1	0.0769230769230769	8.80812167869396
B.1	0.0828402366863905	119.146730875497
B.1	0.0887573964497041	44.2088576691885
B.1	0.100591715976331	10.4959475680486
B.1	0.106508875739645	34.8098378909407
B.1	0.112426035502959	10.9573702273119
B.1	0.136094674556213	8.72709791508662
B.1	0.142011834319527	12.4707888011209
B.1	0.153846153846154	11.590094791404
B.1	0.159763313609467	11.2169038687522
B.1	0.171597633136095	13.3079194439141
B.1	0.183431952662722	11.7559216692329
B.1	0.189349112426035	13.4756223550657
B.1	0.201183431952663	22.2962199006606
B.1	0.21301775147929	13.1574955394638
B.1	0.218934911242604	19.7541005145109
B.1	0.230769230769231	47.9248523204099
B.1	0.248520710059172	8.73818099305089
B.1	0.266272189349112	10.6277145223265
B.1	0.27810650887574	14.7761527998441
B.1	0.284023668639053	43.6427144983386
B.1	0.331360946745562	46.8257387343453
B.1	0.343195266272189	11.1164259482943
B.1	0.349112426035503	28.218127765727
B.1	0.36094674556213	34.6734668127672
B.1	0.366863905325444	39.8493793294729
B.1	0.372781065088757	46.2594843249189
B.1	0.378698224852071	42.5303906652964
B.1	0.396449704142012	16.6144908272123
B.1	0.402366863905325	19.0191118584899
B.1	0.420118343195266	18.1083145120101
B.1	0.50887573964497	11.5795707586539
B.1	0.514792899408284	8.43910754849393
B.1	0.520710059171598	8.42482980247071
B.1	0.556213017751479	17.5546222520385
B.1	0.562130177514793	17.5385429658288
B.1	0.568047337278107	18.6571346291899
B.1	0.585798816568047	13.3009376020952
B.1	0.591715976331361	7.75683435004253
B.1	0.597633136094675	7.24941037567732
B.1	0.650887573964497	21.7166832244106
B.1	0.668639053254438	10.6262391146876
B.1	0.680473372781065	17.8621680521966
B.1	0.698224852071006	10.039861706907
B.1	0.715976331360947	14.1289108516552
B.1	0.733727810650888	21.465728273896
B.1	0.745562130177515	10.2011815588189
B.1	0.78698224852071	14.112997068148
B.1	0.798816568047337	11.64222325895
B.1	0.810650887573965	22.1708938823843
B.1	0.816568047337278	9.50993074381881
B.1	0.840236686390533	7.86062077719307
B.1	0.85207100591716	7.69356373018883
B.1	0.863905325443787	17.8421930710581
B.1	0.869822485207101	30.973802739238
B.1	0.899408284023669	24.1512056780263
B.1	0.923076923076923	18.8324015090226
B.1	0.940828402366864	16.1933982943411
B.1	0.958579881656805	9.65737285053442
B.1	0.970414201183432	8.2157095620052
B.1.1	0	19.1955467441504
B.1.1	0.00980392156862745	51.8435430734196
B.1.1	0.0392156862745098	8.39030817116613
B.1.1	0.0686274509803922	11.0391816862285
B.1.1	0.0784313725490196	119.146730875497
B.1.1	0.0882352941176471	11.590094791404
B.1.1	0.0980392156862745	39.8493793294729
B.1.1	0.127450980392157	43.6427144983386
B.1.1	0.137254901960784	10.4959475680486
B.1.1	0.156862745098039	19.7541005145109
B.1.1	0.166666666666667	8.73818099305089
B.1.1	0.176470588235294	13.3009376020952
B.1.1	0.215686274509804	44.2088576691885
B.1.1	0.245098039215686	10.039861706907
B.1.1	0.264705882352941	22.2962199006606
B.1.1	0.284313725490196	9.1881661036106
B.1.1	0.294117647058824	9.65737285053442
B.1.1	0.303921568627451	12.4707888011209
B.1.1	0.343137254901961	10.9573702273119
