Clade	MutNum	ESC
B.1	0	15.9576760925284
B.1	0.0040650406504065	2.73215579505132
B.1	0.00813008130081301	3.68900363201604
B.1	0.0121951219512195	3.43202128228249
B.1	0.016260162601626	15.573301795407
B.1	0.0203252032520325	3.5521841029055
B.1	0.024390243902439	3.32435332741599
B.1	0.0284552845528455	3.16470471593143
B.1	0.032520325203252	9.72013946345773
B.1	0.0365853658536585	8.64393314055113
B.1	0.040650406504065	3.31715277865079
B.1	0.0447154471544715	4.58712739546385
B.1	0.0487804878048781	4.15886551007361
B.1	0.0528455284552846	29.831926155948
B.1	0.0569105691056911	0
B.1	0.0609756097560976	4.44627164299905
B.1	0.0650406504065041	4.80465531163574
B.1	0.0691056910569106	2.92827975300161
B.1	0.0731707317073171	14.1944500932409
B.1	0.0772357723577236	7.01659231605615
B.1	0.0813008130081301	10.080582100499
B.1	0.0853658536585366	4.96979023475087
B.1	0.0894308943089431	6.13010014013205
B.1	0.0934959349593496	3.61484368874668
B.1	0.0975609756097561	2.96839387128738
B.1	0.101626016260163	5.0729813314271
B.1	0.105691056910569	4.68524753585727
B.1	0.109756097560976	13.1295361911075
B.1	0.113821138211382	4.64365035382952
B.1	0.117886178861789	3.04271189158175
B.1	0.121951219512195	7.21105300281778
B.1	0.126016260162602	3.80945552518645
B.1	0.130081300813008	3.27545647346852
B.1	0.134146341463415	3.11707478890492
B.1	0.138211382113821	0
B.1	0.142276422764228	9.31204937765522
B.1	0.146341463414634	5.92385163624098
B.1	0.150406504065041	3.63253751295906
B.1	0.154471544715447	3.71351961405985
B.1	0.158536585365854	0
B.1	0.16260162601626	3.00984994089443
B.1	0.166666666666667	5.88440052511586
B.1	0.170731707317073	5.59035361795884
B.1	0.17479674796748	5.01874761979904
B.1	0.178861788617886	4.13850924406175
B.1	0.182926829268293	2.99728595606935
B.1	0.186991869918699	3.50360491279669
B.1	0.191056910569106	3.80975826856818
B.1	0.195121951219512	6.77581329887578
B.1	0.199186991869919	3.39489952361268
B.1	0.203252032520325	4.11850706721057
B.1	0.207317073170732	6.27529886048139
B.1	0.211382113821138	6.14111529207362
B.1	0.215447154471545	7.70720077555408
B.1	0.219512195121951	2.63441514515072
B.1	0.223577235772358	0
B.1	0.227642276422764	7.25933431696676
B.1	0.231707317073171	4.56944377346647
B.1	0.235772357723577	6.28912378104614
B.1	0.239837398373984	5.34565132040894
B.1	0.24390243902439	5.03243154620594
B.1	0.247967479674797	0
B.1	0.252032520325203	3.92088065656494
B.1	0.25609756097561	3.00884042944465
B.1	0.260162601626016	3.684092584553
B.1	0.264227642276423	3.73325293868974
B.1	0.268292682926829	5.11567652669331
B.1	0.272357723577236	4.14881286308144
B.1	0.276422764227642	9.66087634317775
B.1	0.280487804878049	3.91037138751038
B.1	0.284552845528455	5.69738671418773
B.1	0.288617886178862	7.3283619577413
B.1	0.292682926829268	8.91139875606487
B.1	0.296747967479675	3.08530351030698
B.1	0.300813008130081	5.73033087435455
B.1	0.304878048780488	0
B.1	0.308943089430894	3.68038860832746
B.1	0.313008130081301	9.82893992756279
B.1	0.317073170731707	4.59546140896733
B.1	0.321138211382114	0
B.1	0.32520325203252	4.25415639636712
B.1	0.329268292682927	6.184728148624
B.1	0.333333333333333	3.40415169582228
B.1	0.33739837398374	19.1229486374062
B.1	0.341463414634146	4.15431538796463
B.1	0.345528455284553	0
B.1	0.349593495934959	4.32296812434838
B.1	0.353658536585366	5.52497898618386
B.1	0.357723577235772	8.48013670537105
B.1	0.361788617886179	14.1785604250019
B.1	0.365853658536585	0
B.1	0.369918699186992	12.0172458111628
B.1	0.373983739837398	20.9343163980842
B.1	0.378048780487805	4.25366577824802
B.1	0.382113821138211	3.26899734992017
B.1	0.386178861788618	25.1298356157783
B.1	0.390243902439024	9.24726432056645
B.1	0.394308943089431	3.52784631527456
B.1	0.398373983739837	0
B.1	0.402439024390244	7.38242731336528
B.1	0.40650406504065	5.45307360602549
B.1	0.410569105691057	0
B.1	0.414634146341463	6.4803987420651
B.1	0.41869918699187	5.76874972911598
B.1	0.422764227642276	3.99512973668396
B.1	0.426829268292683	11.7894915669095
B.1	0.430894308943089	3.87724881341067
B.1	0.434959349593496	3.43011339890089
B.1	0.439024390243902	11.3721802654091
B.1	0.443089430894309	0
B.1	0.447154471544715	3.56067978320206
B.1	0.451219512195122	4.45225636425238
B.1	0.455284552845528	4.20880589708487
B.1	0.459349593495935	4.58326691604994
B.1	0.463414634146341	4.1865146113814
B.1	0.467479674796748	3.76981028618427
B.1	0.471544715447154	3.30356510625371
B.1	0.475609756097561	4.93472999704533
B.1	0.479674796747967	4.92073083623399
B.1	0.483739837398374	0
B.1	0.48780487804878	10.4488470470369
B.1	0.491869918699187	4.20058056829535
B.1	0.495934959349593	2.9359720903529
B.1	0.5	0
B.1	0.504065040650406	5.52336462250816
B.1	0.508130081300813	2.63601976207471
B.1	0.51219512195122	34.2038320730631
B.1	0.516260162601626	3.57177269577957
B.1	0.520325203252033	4.54686919749872
B.1	0.524390243902439	3.54865717466434
B.1	0.528455284552846	2.3451655979916
B.1	0.532520325203252	3.54109878574316
B.1	0.536585365853659	7.62360262144809
B.1	0.540650406504065	3.79146278810565
B.1	0.544715447154472	3.87089548275903
B.1	0.548780487804878	3.33144447963843
B.1	0.552845528455285	7.85006483537241
B.1	0.556910569105691	10.0571846255424
B.1	0.560975609756098	3.16342581498936
B.1	0.565040650406504	3.47248400762603
B.1	0.569105691056911	3.82643354058974
B.1	0.573170731707317	0
B.1	0.577235772357724	4.70674408842814
B.1	0.58130081300813	7.71123629149641
B.1	0.585365853658537	0
B.1	0.589430894308943	0
B.1	0.59349593495935	3.94256989249369
B.1	0.597560975609756	4.16680813095405
B.1	0.601626016260163	4.60256004793799
B.1	0.605691056910569	4.9865973648964
B.1	0.609756097560976	3.49450457987646
B.1	0.613821138211382	3.25662685051493
B.1	0.617886178861789	4.1788203188615
B.1	0.621951219512195	0
B.1	0.626016260162602	7.97893606236397
B.1	0.630081300813008	6.45042142841331
B.1	0.634146341463415	3.10607950647053
B.1	0.638211382113821	5.76235937861962
B.1	0.642276422764228	0
B.1	0.646341463414634	0
B.1	0.650406504065041	0
B.1	0.654471544715447	3.22864402392313
B.1	0.658536585365854	3.66629191774704
B.1	0.66260162601626	0
B.1	0.666666666666667	3.88339957560108
B.1	0.670731707317073	4.94315606568521
B.1	0.67479674796748	3.10904965549531
B.1	0.678861788617886	0
B.1	0.682926829268293	0
B.1	0.686991869918699	3.26536731785464
B.1	0.691056910569106	0
B.1	0.695121951219512	4.12884411029201
B.1	0.699186991869919	0
B.1	0.703252032520325	4.23801848501266
B.1	0.707317073170732	0
B.1	0.711382113821138	7.86145993698335
B.1	0.715447154471545	4.22109478424957
B.1	0.719512195121951	5.57447285002525
B.1	0.723577235772358	0
B.1	0.727642276422764	5.55267314690269
B.1	0.731707317073171	4.60595325856442
B.1	0.735772357723577	3.92939064520857
B.1	0.739837398373984	3.21079455403346
B.1	0.74390243902439	7.56036148982508
B.1	0.747967479674797	0
B.1	0.752032520325203	4.65045259837718
B.1	0.75609756097561	0
B.1	0.760162601626016	0
B.1	0.764227642276423	12.3061854281858
B.1	0.768292682926829	3.89260195918754
B.1	0.772357723577236	7.75189609144861
B.1	0.776422764227642	8.31026541258874
B.1	0.780487804878049	6.5078245731685
B.1	0.784552845528455	27.8520054037388
B.1	0.788617886178862	6.21439017802786
B.1	0.792682926829268	0
B.1	0.796747967479675	7.42914507359805
B.1	0.800813008130081	0
B.1	0.804878048780488	0
B.1	0.808943089430894	4.44264211953824
B.1	0.813008130081301	4.25551217143463
B.1	0.817073170731707	0
B.1	0.821138211382114	0
B.1	0.82520325203252	3.88657393136892
B.1	0.829268292682927	0
B.1	0.833333333333333	3.13878973039423
B.1	0.83739837398374	0
B.1	0.841463414634146	0
B.1	0.845528455284553	3.30750459934933
B.1	0.849593495934959	3.89204328098396
B.1	0.853658536585366	9.61126368976373
B.1	0.857723577235772	4.00003590964077
B.1	0.861788617886179	4.78752927711106
B.1	0.865853658536585	3.42191202079633
B.1	0.869918699186992	7.53440802239086
B.1	0.873983739837398	9.22209302664574
B.1	0.878048780487805	3.42601706461751
B.1	0.882113821138211	15.4999790347577
B.1	0.886178861788618	5.02561589014333
B.1	0.890243902439024	15.4267526833078
B.1	0.894308943089431	12.5604644066637
B.1	0.898373983739837	5.90881208764334
B.1	0.902439024390244	19.6420019214541
B.1	0.90650406504065	7.01930122229067
B.1	0.910569105691057	14.7340896104272
B.1	0.914634146341463	4.66298071804428
B.1	0.91869918699187	3.76857443478714
B.1	0.922764227642276	4.14163118651984
B.1	0.926829268292683	4.78571161298968
B.1	0.930894308943089	2.6815733097068
B.1	0.934959349593496	6.60319880165158
B.1	0.939024390243902	3.1882741742868
B.1	0.943089430894309	3.27637383696407
B.1	0.947154471544715	3.46861517912014
B.1	0.951219512195122	4.16222084976452
B.1	0.955284552845528	0
B.1	0.959349593495935	0
B.1	0.963414634146341	4.3097487035679
B.1	0.967479674796748	3.40495681035603
B.1	0.971544715447154	4.63884447253834
B.1	0.975609756097561	3.08232914953941
B.1	0.979674796747967	3.48783540809979
B.1	0.983739837398374	3.37513123914119
B.1	0.98780487804878	3.90165594041182
B.1	0.991869918699187	3.29122392643913
B.1	0.995934959349594	3.99599565719078
B.1.351	0	4.56944377346647
B.1.351	0.0625	6.77581329887578
B.1.351	0.125	3.50360491279669
B.1.351	0.1875	4.64365035382952
B.1.351	0.25	3.68900363201604
B.1.351	0.3125	4.15886551007361
B.1.351	0.375	3.43490915825557
B.1.351	0.4375	3.26216203012368
B.1.351	0.5	6.14111529207362
B.1.351	0.5625	5.73033087435455
B.1.351	0.625	8.48013670537105
B.1.351	0.6875	3.4535526311939
B.1.351	0.75	7.75189609144861
B.1.351	0.8125	0
B.1.351	0.875	3.61484368874668
B.1.351	0.9375	3.43202128228249
B.1.1.7	0	15.9576760925284
B.1.1.7	0.00279329608938548	15.573301795407
B.1.1.7	0.00558659217877095	2.73215579505132
B.1.1.7	0.00837988826815642	9.72013946345773
B.1.1.7	0.0111731843575419	3.68900363201604
B.1.1.7	0.0139664804469274	14.1944500932409
B.1.1.7	0.0167597765363128	3.32435332741599
B.1.1.7	0.0195530726256983	7.01659231605615
B.1.1.7	0.0223463687150838	9.31204937765522
B.1.1.7	0.0251396648044693	5.2623067172409
B.1.1.7	0.0279329608938547	4.15886551007361
B.1.1.7	0.0307262569832402	8.64393314055113
B.1.1.7	0.0335195530726257	3.71351961405985
B.1.1.7	0.0363128491620112	3.684092584553
B.1.1.7	0.0391061452513966	3.43202128228249
B.1.1.7	0.0418994413407821	4.58712739546385
B.1.1.7	0.0446927374301676	4.15431538796463
B.1.1.7	0.0474860335195531	34.2038320730631
B.1.1.7	0.0502793296089386	2.92827975300161
B.1.1.7	0.053072625698324	3.5521841029055
B.1.1.7	0.0558659217877095	4.44627164299905
B.1.1.7	0.058659217877095	3.57177269577957
B.1.1.7	0.0614525139664804	6.13010014013205
B.1.1.7	0.0642458100558659	13.1295361911075
B.1.1.7	0.0670391061452514	7.21105300281778
B.1.1.7	0.0698324022346369	7.3283619577413
B.1.1.7	0.0726256983240224	4.71048788095631
B.1.1.7	0.0754189944134078	3.39489952361268
B.1.1.7	0.0782122905027933	4.96979023475087
B.1.1.7	0.0810055865921788	4.80465531163574
B.1.1.7	0.0837988826815642	9.66087634317775
B.1.1.7	0.0865921787709497	3.63253751295906
B.1.1.7	0.0893854748603352	4.32296812434838
B.1.1.7	0.0921787709497207	5.92385163624098
B.1.1.7	0.0949720670391061	5.88440052511586
B.1.1.7	0.0977653631284916	4.59546140896733
B.1.1.7	0.100558659217877	5.52497898618386
B.1.1.7	0.103351955307263	3.76981028618427
B.1.1.7	0.106145251396648	3.99512973668396
B.1.1.7	0.108938547486034	3.68038860832746
B.1.1.7	0.111731843575419	7.58214282081053
B.1.1.7	0.114525139664804	6.77581329887578
B.1.1.7	0.11731843575419	0
B.1.1.7	0.120111731843575	3.80945552518645
B.1.1.7	0.122905027932961	3.04271189158175
B.1.1.7	0.125698324022346	6.14111529207362
B.1.1.7	0.128491620111732	6.28912378104614
B.1.1.7	0.131284916201117	12.0172458111628
B.1.1.7	0.134078212290503	3.50360491279669
B.1.1.7	0.136871508379888	7.38242731336528
B.1.1.7	0.139664804469274	5.34565132040894
B.1.1.7	0.142458100558659	9.64392331673693
B.1.1.7	0.145251396648045	5.69738671418773
B.1.1.7	0.14804469273743	5.0729813314271
B.1.1.7	0.150837988826816	3.31715277865079
B.1.1.7	0.153631284916201	4.92073083623399
B.1.1.7	0.156424581005587	4.68524753585727
B.1.1.7	0.159217877094972	4.64365035382952
B.1.1.7	0.162011173184358	0
B.1.1.7	0.164804469273743	5.22454658178691
B.1.1.7	0.167597765363128	3.1882741742868
B.1.1.7	0.170391061452514	3.61484368874668
B.1.1.7	0.173184357541899	0
B.1.1.7	0.175977653631285	4.14881286308144
B.1.1.7	0.17877094972067	3.40415169582228
B.1.1.7	0.181564245810056	2.63441514515072
B.1.1.7	0.184357541899441	0
B.1.1.7	0.187150837988827	15.4267526833078
B.1.1.7	0.189944134078212	3.92088065656494
B.1.1.7	0.192737430167598	3.80975826856818
B.1.1.7	0.195530726256983	10.080582100499
B.1.1.7	0.198324022346369	3.33144447963843
B.1.1.7	0.201117318435754	3.73325293868974
B.1.1.7	0.20391061452514	0
B.1.1.7	0.206703910614525	4.56944377346647
B.1.1.7	0.209497206703911	3.52784631527456
B.1.1.7	0.212290502793296	9.32684667178295
B.1.1.7	0.215083798882682	3.56067978320206
B.1.1.7	0.217877094972067	13.1556631502375
B.1.1.7	0.220670391061453	4.39895828379789
B.1.1.7	0.223463687150838	3.00984994089443
B.1.1.7	0.226256983240223	4.25415639636712
B.1.1.7	0.229050279329609	3.76857443478714
B.1.1.7	0.231843575418994	0
B.1.1.7	0.23463687150838	0
B.1.1.7	0.237430167597765	3.61921023469103
B.1.1.7	0.240223463687151	0
B.1.1.7	0.243016759776536	3.50396987972232
B.1.1.7	0.245810055865922	7.70720077555408
B.1.1.7	0.248603351955307	4.12884411029201
B.1.1.7	0.251396648044693	3.42601706461751
B.1.1.7	0.254189944134078	5.26606863645705
B.1.1.7	0.256983240223464	3.69709483490981
B.1.1.7	0.259776536312849	4.25551217143463
B.1.1.7	0.262569832402235	3.4535526311939
B.1.1.7	0.26536312849162	0
