Gene	202003	202006	202009	202012	202103	202106	202109	202112	202203	202206	202209
intergenic	0	0	0	0	0	0	0	0	0	0	0
orf1a	0.589123227763279	0.580870142809698	0.578704261557617	0.571938679625205	0.575659056537134	0.595501666263074	0.598182578158684	0.562550703693364	0.554279910671862	0.542971016966511	0.533945458292309
orf1b	0.592094964779546	0.602790315962249	0.579716871663959	0.535735005663453	0.525591563786008	0.580878035301026	0.554826327374242	0.522145933376446	0.486556889012931	0.494695367709519	0.480327462168197
S	0.642807665666128	0.657519972212574	0.627083867658374	0.618739547575037	0.658003479773815	0.66567838486517	0.654787595412221	0.625054969217238	0.577310323700602	0.601049940906467	0.596897531133931
ORF3a	0.746166950596252	0.73972602739726	0.744015320778806	0.707398355920907	0.723583918696757	0.736113691250232	0.732870207050012	0.711653589072944	0.681687810259239	0.677978111959688	0.666739510489511
E	0.666666666666667	0.707317073170732	0.67219152854512	0.66403162055336	0.672496025437202	0.645653616456536	0.600671803991306	0.620696214571048	0.62375533428165	0.643589743589744	0.588516746411483
M	0.431192660550459	0.423670668953688	0.4102402022756	0.392508513053348	0.429847685998828	0.467442082181333	0.486746987951807	0.549147849334033	0.503092783505155	0.355756791720569	0.318518518518519
ORF6	0.570945945945946	0.601156069364162	0.515151515151515	0.480825958702065	0.506205673758865	0.617665036674817	0.632656543252005	0.53910275841164	0.543638275499474	0.549877350776778	0.511627906976744
ORF7a	0.695393759286776	0.705263157894737	0.699767261442979	0.678642714570858	0.692120844086838	0.74084861843659	0.754227215214141	0.684044233807267	0.669511928211863	0.677291421856639	0.676412485183722
ORF7b	0.641176470588235	0.612903225806452	0.644808743169399	0.651606425702811	0.663888888888889	0.690621814475025	0.699294781382228	0.648238747553816	0.667255075022065	0.679544015199493	0.708191126279863
ORF8	0.710879284649776	0.741721854304636	0.698641087130296	0.695321776300166	0.516132444726542	0.688422509225092	0.704849884526559	0.694109183918152	0.682091346153846	0.726370757180157	0.748605748605749
N	0.645398298530549	0.657941701368233	0.647020585048754	0.608803664311777	0.606606606606607	0.652362474320931	0.650088909686476	0.602007386849738	0.599495392716104	0.572992327365729	0.554767761539575
ORF10	0.629955947136564	0.642384105960265	0.61198738170347	0.613577023498694	0.575738916256158	0.625797783003023	0.61311861743912	0.581675592960979	0.603587115666179	0.610504420176807	0.618506493506494
RBD	0.527964205816555	0.481481481481481	0.489313835770529	0.563250883392226	0.628142826959645	0.642821348033074	0.65597086711557	0.680118329984371	0.613441231619461	0.630923499919133	0.620618556701031
NTD	0.664190193164933	0.706081081081081	0.671914893617021	0.652066715010877	0.681937766488252	0.700078545103015	0.686902193166082	0.662885458044965	0.571264556339183	0.62135442412259	0.620454545454545
SpikeOther	0.651694247438928	0.665866826634673	0.630840096512393	0.613141494190967	0.65217804831653	0.653636674862283	0.636170095619139	0.585768637532134	0.566333808844508	0.581628080657207	0.576368091478356
