Gene	202003	202006	202009	202012	202103	202106	202109	202112	202203	202206	202209
intergenic	0	0	0	0	0	0	0	0	0	0	0
orf1a	0.918150715238165	0.886053962327404	0.916677422948903	0.96033542444024	0.928544960253651	0.918216829413678	0.927391964472142	0.964594922213908	1.00324599119587	0.966789418264572	0.97924218866001
orf1b	0.814584157191532	0.809940628240759	0.778356953201766	0.713554376186832	0.682233461829744	0.732200563482208	0.688701702748473	0.697777717527268	0.642496484732032	0.679007149543852	0.663670782894629
S	1.05716254513991	1.10420260528897	1.07465914848934	1.09460055200996	1.22127718377072	1.15832045132671	1.1551483585581	1.10602166341114	1.04969437516669	1.14786154891083	1.18886129682123
ORF3a	2.30318194862965	2.47173086460572	2.3646371071648	2.28857227604064	2.25526394612517	2.24670810871824	2.19722557333066	2.1989159634961	2.11841706158508	2.08638464618957	2.04282795705859
E	1.29854959180129	1.13425833277744	1.34465410246213	1.09631751784676	1.07335790009983	1.00174160581117	0.898188259694542	1.06406431599851	1.09182544702303	1.1042820287196	0.897245814395085
M	0.81568964071295	0.82311339967907	0.814837753545577	0.769061003177108	0.846057286010549	0.860168428949816	0.955986472818383	1.2784114577863	1.29408316478383	0.824665263617806	0.677042389531999
ORF6	1.31867259306576	1.2465486460335	1.22831151595657	1.0431014908668	1.18405245259747	1.27526691381968	1.34293631731748	1.42185913750708	1.57796025543197	1.45070953573728	1.24590021119429
ORF7a	1.85578639831196	2.04057498251228	2.07003656034099	2.21146328346294	2.40218410429141	3.01788308583373	3.62054533943675	2.46292107309628	2.37239422047687	2.52746507097109	2.59323931322079
ORF7b	1.23588979991749	1.3237088086185	1.54865470773293	1.50878251256344	1.44034226487982	1.24244464486167	1.30465353268522	1.53929392939372	1.67648739178722	1.68174783761254	1.79745509311617
ORF8	1.8914745982795	2.04666625111679	2.00577821922175	2.38057518161011	2.5707954035617	1.91443651284958	1.96607520288055	1.7641048002943	1.76048868273374	2.28738055544618	2.64322581867422
N	1.92242325423018	1.95692156034361	1.9905441839292	1.8520308109312	1.88594247330535	1.8635345213689	1.8568438361578	1.70239731131031	1.84671274298154	1.78359460010338	1.68694718274421
ORF10	1.77383571690502	1.84830955553389	1.39273481466116	1.79306143486659	1.54114510478862	1.86885116720151	1.79752804279895	1.93248535213238	2.00029138266694	2.01304443212745	1.8053401293603
RBD	0.568018179277416	0.576767057594572	0.605938899085494	0.786624093886399	0.950823055767898	0.9987039106381	1.06655332222303	1.50244367130295	1.46304097246243	1.29787865111422	1.38370475907186
NTD	1.47608889542287	1.59026006040173	1.50885139385212	1.52205375832261	1.64920296496592	1.54714317052666	1.63459778591917	1.36919023683773	1.12474407712772	1.43445914076427	1.54966153392739
SpikeOther	1.02584788603997	1.05753818606757	1.03234697242909	1.01339786368787	1.13022828093439	1.05339831690672	0.997881629610407	0.905014682843447	0.914990987737859	1.00154985063978	1.00312491797043
