Gene	202003	202006	202009	202012	202103	202106	202109	202112	202203	202206	202209
intergenic	4.17414395544175	4.2560561043753	4.08833147400836	3.79559003453305	3.88366124103055	4.55386168122562	4.89308539965002	3.66986418695335	2.22451368467192	1.93389705769348	1.87677284140502
orf1a	0.91446024215988	0.925472132972547	0.91644647490324	0.918784094464655	0.881464832361059	0.910340358480309	0.884894821084598	0.947464570313655	0.969788028252874	0.96664744541995	0.979217404387487
orf1b	0.801399496650801	0.77257450949395	0.774934524822222	0.79045470538676	0.7930297701463	0.771099315764961	0.784940776403762	0.80662641622408	0.815015326919099	0.823870415999988	0.822610424162456
S	0.838896259917885	0.832546879184356	0.877640118751499	0.862191122862885	0.817448115922906	0.849089592893775	0.865081524912045	0.838040449194732	0.923871355329268	0.905037570433877	0.91980554771884
ORF3a	1.11888593234572	1.25890990489359	1.11726650625724	1.21007238265058	1.10949214878047	1.17555623193221	1.13763574135348	1.12539892438139	1.18909217881907	1.17715383555167	1.16979184398724
E	0.927201129382925	0.679405182500824	0.900529415267841	0.709055121712591	0.673168626062478	0.802433259633826	0.848190543510346	0.821349348125577	0.791672584685219	0.726424040456577	0.718710419556889
M	1.53661187783429	1.62082312596609	1.60867485710213	1.52154887294561	1.44520190296961	1.43036649666577	1.43190202506471	1.3257678113287	1.53647577935932	1.77395858200474	1.65952726765554
ORF6	1.41513999063947	1.19717768045508	1.58759517066429	1.43974517009907	1.48745037469865	1.15217084379826	1.10762575420593	1.53546911655443	1.59232444254267	1.41063490390449	1.36247654180064
ORF7a	1.16086415909563	1.23443837804111	1.21967080318004	1.33863042920351	1.37612252636423	1.5408176927481	1.67586450943982	1.43695957775887	1.40773413831349	1.43050448028206	1.42125464972992
ORF7b	0.987707820730524	1.21019048132959	1.17151035237618	1.03120597443774	0.939086572401478	0.812365061741302	0.796909849776961	1.05508275872087	1.00497708957353	0.942064845991393	0.848506596344598
ORF8	1.09857388714415	1.03163778736293	1.1881547617542	1.33343388250629	3.10373985975838	1.26466871379264	1.16944492210988	0.98200791144343	0.986346171083224	1.02355623259144	1.0169172463269
N	1.5083683732249	1.472718575163	1.49129405735446	1.52124697832796	1.57507349863523	1.44943890349713	1.41969042382256	1.42162834321624	1.48305523972533	1.57889098876188	1.55105084010906
ORF10	1.4879969859177	1.48946520779027	1.2126403016312	1.44352072561506	1.46252601174739	1.63106716348887	1.61117355173713	1.75549877646592	1.57920088944479	1.52558428625531	1.27570742330412
RBD	0.725233898243566	0.899122280041375	0.868471585273982	0.779706938441721	0.724886346006808	0.809947269520808	0.794559754886996	0.892596194833764	1.10824395074963	0.90186784656169	0.969044949271103
NTD	1.06575857748204	0.958240995554386	1.01176325033891	1.03816871642888	0.990589967455404	0.967422230802172	1.05835008997157	0.879538280567313	1.01471046312687	1.0383668132978	1.08602503669227
SpikeOther	0.782970023610018	0.768178067173457	0.82962361767822	0.817345032254825	0.776263985704733	0.814728485600663	0.810657661777547	0.808396537048869	0.842240669093719	0.855773546143198	0.844681365781575
